content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
aplikasi yang membantu menyelesaikan masalah... 👌,5,0.0,0.0,Positive,aplikasi yang membantu menyelesaikan masalah... 👌
konsultasi dengan dokter lewat media daring ora perlu antri dan dapat bertanya apapun tentang kesehatan,5,0.0,0.0,Positive,konsultasi dengan dokter lewat media daring ora perlu antri dan dapat bertanya apapun tentang kesehatan
aplikasi yang sangat membantu buat kesehatan 👏👏👏🖒👍,5,0.0,0.0,Positive,aplikasi yang sangat membantu buat kesehatan 👏👏👏🖒👍
sangat membantu saya berkonsultasi,5,0.0,0.0,Positive,sangat membantu saya berkonsultasi
aplikasi yg sangat berguana dan bermanfaat bagi saya. terima kasih,5,0.0,0.0,Positive,aplikasi yg sangat berguana dan bermanfaat bagi saya. terima kasih
"aplikasi yang bagus, mudah untuk digunakan",5,0.0,0.0,Positive,"aplikasi yang bagus, mudah untuk digunakan"
menarik,5,0.0,0.0,Positive,menarik
aplikasi yang sangat membantu dan mudah untuk digunakan,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan mudah untuk digunakan
"aplikasi yang sangat recoment bgt, dengan sesuatu pelayanan yang mudah dan dokter profesional yang di sediakan",5,0.0,0.0,Positive,"aplikasi yang sangat recoment bgt, dengan sesuatu pelayanan yang mudah dan dokter profesional yang di sediakan"
aplikasi yg bagus untuk keseharian,5,0.0,0.0,Positive,aplikasi yg bagus untuk keseharian
terima kasih yesdok karena memudahkan saya untuk berkonsultasi dengan mudah,5,0.0,0.0,Positive,terima kasih yesdok karena memudahkan saya untuk berkonsultasi dengan mudah
aplikasi sangat membantu untuk konsultasi masalah penyakit. sangat baik untuk membantu masalah kesehatan,5,0.0,0.0,Positive,aplikasi sangat membantu untuk konsultasi masalah penyakit. sangat baik untuk membantu masalah kesehatan
aplikasi nya membatu saya dalm hal kesehatan makasih banyak ya yesdok sangat membntu,5,0.0,0.0,Positive,aplikasi nya membatu saya dalm hal kesehatan makasih banyak ya yesdok sangat membntu
"aplikasi yang sangat membantu. bisa konsultasi 24jam. kalau butuh konsul darurat bisa pakai aplikasi ini, ga perlu jauh-jauh ke rumah sakit saat malam. recommended pokonya, the best. terimakasih ❣",5,1.0,0.3,Positive,"aplikasi yang sangat membantu. bisa konsultasi 24jam. kalau butuh konsul darurat bisa pakai aplikasi ini, ga perlu jauh-jauh ke rumah sakit saat malam. recommended pokonya, the best. terimakasih ❣"
"apk ini sangat membantu sekali apalagi rumah saya agak jauh ke dokter jadi kalo mau tanya2 kesehatan gausah dateng langsung, lewat apk ini sangat membantu sekali terimakasih yesdok",5,0.0,0.0,Positive,"apk ini sangat membantu sekali apalagi rumah saya agak jauh ke dokter jadi kalo mau tanya2 kesehatan gausah dateng langsung, lewat apk ini sangat membantu sekali terimakasih yesdok"
aplikasi ini sangat membantu saya untuk mengetahui informasi kesehatan.,5,0.0,0.0,Positive,aplikasi ini sangat membantu saya untuk mengetahui informasi kesehatan.
"aplikasi yang sangat membantu , jadi nggak perlu repor2 kerumah sakit untuk konsultasi dengan dokter .",5,0.0,0.0,Positive,"aplikasi yang sangat membantu , jadi nggak perlu repor2 kerumah sakit untuk konsultasi dengan dokter ."
bagus,5,0.0,0.0,Positive,bagus
aplikasi yang sangat bermanfaat. jadi lebih care sama kesehatan.,5,0.0,0.0,Positive,aplikasi yang sangat bermanfaat. jadi lebih care sama kesehatan.
aplikasi buat konsultasi dengan dokter lebih mudah gak perlu ke praktek dokter lagi dan aplikasi nya sangat mudah digunakan,5,0.0,0.0,Positive,aplikasi buat konsultasi dengan dokter lebih mudah gak perlu ke praktek dokter lagi dan aplikasi nya sangat mudah digunakan
nama: fanita a interface nya friendly dan fitur yang ditawarkan sangat lengkap sehingga memudahkan pengguna untuk mendeskripsikan keluhan yang dialami oleh pasien sebagai pengguna aplikasi,5,0.375,0.5,Positive,nama: fanita a interface nya friendly dan fitur yang ditawarkan sangat lengkap sehingga memudahkan pengguna untuk mendeskripsikan keluhan yang dialami oleh pasien sebagai pengguna aplikasi
buat konsultasi bagus bgt nih apk,5,0.0,0.0,Positive,buat konsultasi bagus bgt nih apk
terimakasih yesdok aplikasi yg sangat membantu,5,0.0,0.0,Positive,terimakasih yesdok aplikasi yg sangat membantu
wah keren banget aplikasi yesdok.. biasanya saya malas buat pergi ke dokter kalau mau konsultasi kesehatan. tapi berkat aplikasi ini semuanya jd mudah dan sangat membantu karena saya jarang ada waktu luang kalau harus ke dokter.,5,0.0,0.0,Positive,wah keren banget aplikasi yesdok.. biasanya saya malas buat pergi ke dokter kalau mau konsultasi kesehatan. tapi berkat aplikasi ini semuanya jd mudah dan sangat membantu karena saya jarang ada waktu luang kalau harus ke dokter.
"aplikasinya bagus banget, semakin membantu lah pokoknya. bisa tanya terkait kesehatan yg tentunya positif banget.",5,0.0,0.0,Positive,"aplikasinya bagus banget, semakin membantu lah pokoknya. bisa tanya terkait kesehatan yg tentunya positif banget."
aplikasi yg sangat membantu,5,0.0,0.0,Positive,aplikasi yg sangat membantu
aplikasi yg sangat bermanfaat sekali bagi saya yg anak kuliahan dan lowbudget,5,0.0,0.0,Positive,aplikasi yg sangat bermanfaat sekali bagi saya yg anak kuliahan dan lowbudget
sangat membantu,5,0.0,0.0,Positive,sangat membantu
aplikasi membantu saya mengetahuisegala penyakit trima kasih,5,0.0,0.0,Positive,aplikasi membantu saya mengetahuisegala penyakit trima kasih
sangatt bermanfaat,5,0.0,0.0,Positive,sangatt bermanfaat
aplikasi yang bagus bisa konsultasi dan cek kesehatan 24 jam dengan sekali klik terimakasih dan sukses selalu,5,0.0,0.0,Positive,aplikasi yang bagus bisa konsultasi dan cek kesehatan 24 jam dengan sekali klik terimakasih dan sukses selalu
membantu sekali untuk konsultasi mslh kesehatan,5,0.0,0.0,Positive,membantu sekali untuk konsultasi mslh kesehatan
aplikasi ini sangat me mbantu,5,0.0,0.0,Positive,aplikasi ini sangat me mbantu
aplikasi sangat membantu untuk meningkatkan kesehatan kita,5,0.0,0.0,Positive,aplikasi sangat membantu untuk meningkatkan kesehatan kita
aplikasi yang sangat membantu dan memudahkan dalam hal kesehatan sebab saya tipe orang yang males langsung.. recommended pokoknya.,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan memudahkan dalam hal kesehatan sebab saya tipe orang yang males langsung.. recommended pokoknya.
aplikasi yang sangat berguna buat mengecek dan menanyakan kesehatan saya,5,0.0,0.0,Positive,aplikasi yang sangat berguna buat mengecek dan menanyakan kesehatan saya
sungguj bagus hemat waktu. hemat biaya,5,0.0,0.0,Positive,sungguj bagus hemat waktu. hemat biaya
bagus sekali dan bermanfaat aplikasinya saya suka,5,0.0,0.0,Positive,bagus sekali dan bermanfaat aplikasinya saya suka
aplikasi yg sangat membantu sekali..😊,5,0.0,0.0,Positive,aplikasi yg sangat membantu sekali..😊
sangat membantu dan sangat bagus banget,5,0.0,0.0,Positive,sangat membantu dan sangat bagus banget
aplikasi yang sangat berguna untuk masalah kesehatan,5,0.0,0.0,Positive,aplikasi yang sangat berguna untuk masalah kesehatan
aplikasi yg berguna dan membantu untuk anak kosan seperti saya. terima kasih,5,0.0,0.0,Positive,aplikasi yg berguna dan membantu untuk anak kosan seperti saya. terima kasih
aplikasi sangat membantu untuk konsultasi dengan para ahli demi kesehatan kita,5,0.0,0.0,Positive,aplikasi sangat membantu untuk konsultasi dengan para ahli demi kesehatan kita
sangat memudahkan konsumen,5,0.0,0.0,Positive,sangat memudahkan konsumen
"aplikasinya mantap betul, sangat membantu",5,0.0,0.0,Positive,"aplikasinya mantap betul, sangat membantu"
"aplikasi ini memberikan sangat memberikan manfaat bagi saya, thankyou",5,0.0,0.0,Positive,"aplikasi ini memberikan sangat memberikan manfaat bagi saya, thankyou"
"aplikasi yang bagus dan sangat bermanfaat, terimaksih yesdok",5,0.0,0.0,Positive,"aplikasi yang bagus dan sangat bermanfaat, terimaksih yesdok"
"aplikasi yang sangat bagus tentang kesehatan tubuh,, dan sangat membantu sekali bagi saya yang malas ke dokter",5,0.0,0.0,Positive,"aplikasi yang sangat bagus tentang kesehatan tubuh,, dan sangat membantu sekali bagi saya yang malas ke dokter"
aplikasi yang sangat berguna dan membantu anak kosan seperti saya. terima kasih,5,0.0,0.0,Positive,aplikasi yang sangat berguna dan membantu anak kosan seperti saya. terima kasih
sangat bermanfaat,5,0.0,0.0,Positive,sangat bermanfaat
nice,5,0.6,1.0,Positive,nice
"aplikasi yang sangat membantu dalam hal kesehatan, terus berkembang dan berikan manfaat untuk orang banyak 😄",5,0.0,0.0,Positive,"aplikasi yang sangat membantu dalam hal kesehatan, terus berkembang dan berikan manfaat untuk orang banyak 😄"
aplikasi membantu untuk tanya² seputar kesehatan,4,0.0,0.0,Positive,aplikasi membantu untuk tanya² seputar kesehatan
"semoga aplikasi ini bisa sangat membantu ttg konsultasi penyakit yg dialami. info artikel yg ada juga akurat, lengkap dan mudah dimengerti. smart app!! :)",5,0.4174107142857143,0.8214285714285714,Positive,"semoga aplikasi ini bisa sangat membantu ttg konsultasi penyakit yg dialami. info artikel yg ada juga akurat, lengkap dan mudah dimengerti. smart app!! :)"
aplikasi yang sangat bagus. sangat membantu,5,0.0,0.0,Positive,aplikasi yang sangat bagus. sangat membantu
"aplikasi yang mudah dan sangat membantu, terimakasih dan sukses selalu yesdok.",5,0.0,0.0,Positive,"aplikasi yang mudah dan sangat membantu, terimakasih dan sukses selalu yesdok."
sangat bagus dan membantu,5,0.0,0.0,Positive,sangat bagus dan membantu
aplikasi nya sangat membantu,5,0.0,0.0,Positive,aplikasi nya sangat membantu
mantap,5,0.0,0.0,Positive,mantap
aplikasi ini sangat membantu,5,0.0,0.0,Positive,aplikasi ini sangat membantu
"sangat bagus, aplikasi yang sangat membantu dan tidak ribet, bisa langsung tanyakan keluhan dll.",5,0.0,0.0,Positive,"sangat bagus, aplikasi yang sangat membantu dan tidak ribet, bisa langsung tanyakan keluhan dll."
mantap aplikasimu,5,0.0,0.0,Positive,mantap aplikasimu
sipp cepat,5,0.0,0.0,Positive,sipp cepat
"aplikasi yang dangat berguna, bagus untuk kesehatan dan juga mberikan banyak informasi yang tentunya bermanfaat dalam kesehatan sehari hari",5,0.0,0.0,Positive,"aplikasi yang dangat berguna, bagus untuk kesehatan dan juga mberikan banyak informasi yang tentunya bermanfaat dalam kesehatan sehari hari"
"aplikasi yang berguna,tidak bingung lagi saat ada yang sakit tengah malam karena melayani 24 jam,tidak perlu antri di puskesmas atau rs.",5,0.0,0.0,Positive,"aplikasi yang berguna,tidak bingung lagi saat ada yang sakit tengah malam karena melayani 24 jam,tidak perlu antri di puskesmas atau rs."
baru pertama donlod. spertinya bagus krn jd ada kmudahan utk berkonsultasi dg dokter via onlen,5,0.0,0.0,Positive,baru pertama donlod. spertinya bagus krn jd ada kmudahan utk berkonsultasi dg dokter via onlen
aplikasi mantap dan membantu mohon ditingkatkan lagi kualitas nya ya,5,0.0,0.0,Positive,aplikasi mantap dan membantu mohon ditingkatkan lagi kualitas nya ya
"aplikasi ini sangat membantu kita jika ada keluhan yaang mendadak,,,terima kasih yesdok 😁😁",5,0.0,0.0,Positive,"aplikasi ini sangat membantu kita jika ada keluhan yaang mendadak,,,terima kasih yesdok 😁😁"
"aplikasi yesdok sangat membantu saya yang susah sekali untuk konsultasi langsung ke dokter karena sibuk dengan pekerjaan, sangat membantu juga disaat-saat darurat.",5,0.0,0.0,Positive,"aplikasi yesdok sangat membantu saya yang susah sekali untuk konsultasi langsung ke dokter karena sibuk dengan pekerjaan, sangat membantu juga disaat-saat darurat."
aplikasi yesdok ini sangat membantu untuk konsultasi tanpa kendala waktu dan transportasi. selain itu penjelasan dokter juga mudah dipahami dan sangat rinci. serta tersedia promo harga terbaik. sangat recomended👍🏻,5,0.0,0.0,Positive,aplikasi yesdok ini sangat membantu untuk konsultasi tanpa kendala waktu dan transportasi. selain itu penjelasan dokter juga mudah dipahami dan sangat rinci. serta tersedia promo harga terbaik. sangat recomended👍🏻
bermanfaat,5,0.0,0.0,Positive,bermanfaat
bagus.. semoga bermanfaat,5,0.0,0.0,Positive,bagus.. semoga bermanfaat
bagus sekali,5,0.0,0.0,Positive,bagus sekali
manntapp aplikasinya.. sabgat membantu,5,0.0,0.0,Positive,manntapp aplikasinya.. sabgat membantu
sangat membantu dan bermanfaat .,5,0.0,0.0,Positive,sangat membantu dan bermanfaat .
aplikasi yang sangat membantu dan konsultasi kesehatan jadi lebih mudah,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan konsultasi kesehatan jadi lebih mudah
good yesdok,5,0.7,0.6000000000000001,Positive,good yesdok
"konsultasi disini sangat memuaskan dan mudah,dokter2nya juga ramah dan baik,.terimaksih telah membantu ..,👌👍👍👍",5,0.0,0.0,Positive,"konsultasi disini sangat memuaskan dan mudah,dokter2nya juga ramah dan baik,.terimaksih telah membantu ..,👌👍👍👍"
aplikasi ini sangat berguna bagi saya untuk konsultasi langsung dengan dokter yang telah berpengalaman dan sangat membantu.,5,0.0,0.0,Positive,aplikasi ini sangat berguna bagi saya untuk konsultasi langsung dengan dokter yang telah berpengalaman dan sangat membantu.
berkat yes dok konsultasi lebih mudah kapanpun dan dimana pun,4,0.0,0.0,Positive,berkat yes dok konsultasi lebih mudah kapanpun dan dimana pun
bintang yang berbicara,5,0.0,0.0,Positive,bintang yang berbicara
sangat membantu dan bisa konsultasi secara gratis,5,0.0,0.0,Positive,sangat membantu dan bisa konsultasi secara gratis
aplikasi ini sangat membantu saya untuk mengatur pola hidup sehat saya. saya bisa berkonsultasi dengan dokter tentang masalah sakit yang saya derita.,5,0.0,0.0,Positive,aplikasi ini sangat membantu saya untuk mengatur pola hidup sehat saya. saya bisa berkonsultasi dengan dokter tentang masalah sakit yang saya derita.
menarik karna bisa bertanya langsung dg dokter,5,0.0,0.0,Positive,menarik karna bisa bertanya langsung dg dokter
bagus membantu,5,0.0,0.0,Positive,bagus membantu
mantappp banget bisa tanya tanya soal kesehatan,5,0.0,0.0,Positive,mantappp banget bisa tanya tanya soal kesehatan
aplikasi yang sangat membantu buat saya yang anak perantauan,5,0.0,0.0,Positive,aplikasi yang sangat membantu buat saya yang anak perantauan
aplikasi ini bagus,5,0.0,0.0,Positive,aplikasi ini bagus
"ada 2 pilihan bahasa: indonesia dan english. pembayaran untuk konsultasi lebih mudah karena dapat terhubung ke linkaja, dana, debit. selain membayar ada juga alternatif lain yaitu mengumpulkan point. pengumpulan point yg mudah dan sangat bermanfaat. tampilan aplikasi juga baik, dan bahasa mudah dimengerti",5,0.0,0.0,Positive,"ada 2 pilihan bahasa: indonesia dan english. pembayaran untuk konsultasi lebih mudah karena dapat terhubung ke linkaja, dana, debit. selain membayar ada juga alternatif lain yaitu mengumpulkan point. pengumpulan point yg mudah dan sangat bermanfaat. tampilan aplikasi juga baik, dan bahasa mudah dimengerti"
aplikasi ini sangat membantu kita dalam informasi apapun tentang kesehatan dll. dengan adanya aplikasi ini dapat memudahkan masyarakat untuk mendapatkan informasi dari orang² yang kompeten dibidangnya👍👍👍,5,0.0,0.0,Positive,aplikasi ini sangat membantu kita dalam informasi apapun tentang kesehatan dll. dengan adanya aplikasi ini dapat memudahkan masyarakat untuk mendapatkan informasi dari orang² yang kompeten dibidangnya👍👍👍
aplikasi yang sangat bagus untuk konsultasi kesehatan dimana dan kapan saja tanpa harus ke dokter atau rumah sakit,5,0.0,0.0,Positive,aplikasi yang sangat bagus untuk konsultasi kesehatan dimana dan kapan saja tanpa harus ke dokter atau rumah sakit
"aplikasi yang membantu, mantab. mohon ditingkatkan lagi pelayanannya",5,0.0,0.0,Positive,"aplikasi yang membantu, mantab. mohon ditingkatkan lagi pelayanannya"
aplikasi sangat membantu untuk kesehatan,5,0.0,0.0,Positive,aplikasi sangat membantu untuk kesehatan
aplikasi sangat membantu untuk saya,5,0.0,0.0,Positive,aplikasi sangat membantu untuk saya
menyenangkan sekali bisa langsung konsultasi di ahlinya langsung jd gk perlu kesana kemari dan gk perlu biaya banyak.. thanks dok.. 😊😊,5,0.2,0.2,Positive,menyenangkan sekali bisa langsung konsultasi di ahlinya langsung jd gk perlu kesana kemari dan gk perlu biaya banyak.. thanks dok.. 😊😊
alhamdulilah aplikasi yesdok ini sangat membantu sya bnget.. 😊😊 terima kasih yesdok,5,0.0,0.0,Positive,alhamdulilah aplikasi yesdok ini sangat membantu sya bnget.. 😊😊 terima kasih yesdok
"keren dah, jaman semakin maju, untuk konsultasi ke dokter di permudah dan cepat...",5,0.0,0.0,Positive,"keren dah, jaman semakin maju, untuk konsultasi ke dokter di permudah dan cepat..."
"aplikasi mudah, sangat membantu saya",5,0.0,0.0,Positive,"aplikasi mudah, sangat membantu saya"
aplikasi yg sangat membantu,5,0.0,0.0,Positive,aplikasi yg sangat membantu
aplikasi yg sangat berguna🤩🤩🤩,5,0.0,0.0,Positive,aplikasi yg sangat berguna🤩🤩🤩
bagus aplikasinya,5,0.0,0.0,Positive,bagus aplikasinya
"aplikasinya memudahkan untuk berkonsultasi dengan dokter tanpa harus pergi ke rumah sakit atau klinik, jawaban yang akurat dan tepat.",5,0.0,0.0,Positive,"aplikasinya memudahkan untuk berkonsultasi dengan dokter tanpa harus pergi ke rumah sakit atau klinik, jawaban yang akurat dan tepat."
bisa konsultasi soal kesehatan nih disini.tanpa harus datang ke klinik.terima kasih yes dok🙏🙏🙏,5,0.0,0.0,Positive,bisa konsultasi soal kesehatan nih disini.tanpa harus datang ke klinik.terima kasih yes dok🙏🙏🙏
aplikasi sangat membantu,5,0.0,0.0,Positive,aplikasi sangat membantu
aplikasi nya bagus sangat luar biasa . cocok untuk yg tinggal sangat jauh dari plyanan rumah sakit terdekat👍👍,5,0.0,0.0,Positive,aplikasi nya bagus sangat luar biasa . cocok untuk yg tinggal sangat jauh dari plyanan rumah sakit terdekat👍👍
aplilasi nya sangat bagus 👍👍👍👍,5,0.0,0.0,Positive,aplilasi nya sangat bagus 👍👍👍👍
aplikasi yang sangat membantu dan bermanfaat..,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan bermanfaat..
sangat membantu karna app simpel,5,0.0,0.0,Positive,sangat membantu karna app simpel
"sangat membantu, mantap",5,0.0,0.0,Positive,"sangat membantu, mantap"
bagus. sangat membanti. dan mempermudah seseorang untuk berkonsultasi dengan dokter tanpa harus mengantri.,5,0.0,0.0,Positive,bagus. sangat membanti. dan mempermudah seseorang untuk berkonsultasi dengan dokter tanpa harus mengantri.
aplikasi yang sangan membantu untuk konsultasi kesehatan,5,0.0,0.0,Positive,aplikasi yang sangan membantu untuk konsultasi kesehatan
"aplikasinya sangat bermanfaat, jadi ga perlu ribet lagi mau nanya2 sama dokter. tampilan menarik",5,0.0,0.0,Positive,"aplikasinya sangat bermanfaat, jadi ga perlu ribet lagi mau nanya2 sama dokter. tampilan menarik"
saya sangat menyukai aplikasi yesdok ini. sangat berguna sekali dan mempermudah pekerjaan☺,5,0.0,0.0,Positive,saya sangat menyukai aplikasi yesdok ini. sangat berguna sekali dan mempermudah pekerjaan☺
"dengan aplikasi ini sangat memudahkan saya untuk berkonsultasi langsung dengan dokter, aplikasi ini sangat membantu kita semua, terimakasih yedok.",5,0.0,0.0,Positive,"dengan aplikasi ini sangat memudahkan saya untuk berkonsultasi langsung dengan dokter, aplikasi ini sangat membantu kita semua, terimakasih yedok."
bagus enak cepat,5,0.0,0.0,Positive,bagus enak cepat
aplikasi yang sangat membantu serta berguna dan bermanfa'at to the point konsultasi aja ke yesdok...,5,0.0,0.0,Positive,aplikasi yang sangat membantu serta berguna dan bermanfa'at to the point konsultasi aja ke yesdok...
aplikasi yang bagus dan bisa membantu saya dan keluarga saya.mntap,5,0.0,0.0,Positive,aplikasi yang bagus dan bisa membantu saya dan keluarga saya.mntap
"aplikasi yang bagus untuk konsultasi kesehatan, jadi gak bingung jauh jauh nyari dokter. keren",5,0.0,0.0,Positive,"aplikasi yang bagus untuk konsultasi kesehatan, jadi gak bingung jauh jauh nyari dokter. keren"
"sangat membantu, jadi lebih mudah untuk konsultasi, dan ada tambahan hadiah jika kita mengumpulkan poinnya",5,0.0,0.0,Positive,"sangat membantu, jadi lebih mudah untuk konsultasi, dan ada tambahan hadiah jika kita mengumpulkan poinnya"
mantap ok sangat membantu,5,0.5,0.5,Positive,mantap ok sangat membantu
aplikasi yang sangat bagus dan sangat membantu dan memudahkan saya untuk konsultasi dengan dokter,5,0.0,0.0,Positive,aplikasi yang sangat bagus dan sangat membantu dan memudahkan saya untuk konsultasi dengan dokter
good joob,5,0.7,0.6000000000000001,Positive,good joob
semoga bermanfaat.,5,0.0,0.0,Positive,semoga bermanfaat.
aplikasi yang sangat bagus,5,0.0,0.0,Positive,aplikasi yang sangat bagus
sangat bagus untuk mengetahui jenis jenis penyakit dan obatnya via konsultasi online good job yesdok,5,0.7,0.6000000000000001,Positive,sangat bagus untuk mengetahui jenis jenis penyakit dan obatnya via konsultasi online good job yesdok
"aplikasinya keren bngt baru tau ada aplikasi kya gni, bisa konsultasi kesehatan secara online. keren",5,0.0,0.0,Positive,"aplikasinya keren bngt baru tau ada aplikasi kya gni, bisa konsultasi kesehatan secara online. keren"
sangat puas dengan aplikasi ini,5,0.0,0.0,Positive,sangat puas dengan aplikasi ini
bagus,5,0.0,0.0,Positive,bagus
"aplikasi nya keren banget, baru tau ada aplikasi yang bisa konsultasi langsung sama donkter",5,0.0,0.0,Positive,"aplikasi nya keren banget, baru tau ada aplikasi yang bisa konsultasi langsung sama donkter"
aplikasi yang sangat membantu terutama buat mahasiswa yang malas periksa ke dokter bisa langsung konsultasi di sini,5,0.0,0.0,Positive,aplikasi yang sangat membantu terutama buat mahasiswa yang malas periksa ke dokter bisa langsung konsultasi di sini
mantap,5,0.0,0.0,Positive,mantap
aplikasi yang sangat mudah membantu keluarga,5,0.0,0.0,Positive,aplikasi yang sangat mudah membantu keluarga
aplikasi yang sangat membantu,5,0.0,0.0,Positive,aplikasi yang sangat membantu
app ini sangat membantuuuu.. terimakasiu❤,5,0.0,0.0,Positive,app ini sangat membantuuuu.. terimakasiu❤
"aplikasi ini sangat sangat membantu, jadi bisa konsultasi dari rumah, serasa ounya dokter pribadi",5,0.0,0.0,Positive,"aplikasi ini sangat sangat membantu, jadi bisa konsultasi dari rumah, serasa ounya dokter pribadi"
"aplikasi yang sangat bagus, membantu orang yang tidak ada waktu untuk konsultasi ke dokter",5,0.0,0.0,Positive,"aplikasi yang sangat bagus, membantu orang yang tidak ada waktu untuk konsultasi ke dokter"
"aplikasi yang sangat membantu di saat darurat, menyarankan beberapa obat yang memang baguss untuk di konsumsi thx yesdok:)",5,0.5,1.0,Positive,"aplikasi yang sangat membantu di saat darurat, menyarankan beberapa obat yang memang baguss untuk di konsumsi thx yesdok:)"
"bagus,sangat membantu",5,0.0,0.0,Positive,"bagus,sangat membantu"
sangat membantu..,5,0.0,0.0,Positive,sangat membantu..
aplikasi yang sangat berguna,5,0.0,0.0,Positive,aplikasi yang sangat berguna
aplikasi yg sangat membantu. kita gak perlu keluar rumah utk cari dokter. berasa punya dokter pribadi. suksea terus buat yesdok,5,0.0,0.0,Positive,aplikasi yg sangat membantu. kita gak perlu keluar rumah utk cari dokter. berasa punya dokter pribadi. suksea terus buat yesdok
aplikasi yang mempermudah me ngecheck kesehatan,5,0.0,0.0,Positive,aplikasi yang mempermudah me ngecheck kesehatan
"aplikasi yang sangat membantu, selain itu juga banyak promo yg ditawarkan",5,0.0,0.0,Positive,"aplikasi yang sangat membantu, selain itu juga banyak promo yg ditawarkan"
"bagus, bisa konsultasi online tentang kesehatan diri sendiri lewat aplikasi ini",5,0.0,0.0,Positive,"bagus, bisa konsultasi online tentang kesehatan diri sendiri lewat aplikasi ini"
"aplikasinya bagus, kita jadi lebih mudah buat konsultasi kesehatan tanpa keluar rumah",5,0.0,0.0,Positive,"aplikasinya bagus, kita jadi lebih mudah buat konsultasi kesehatan tanpa keluar rumah"
"aplikasi bagus,ada promonya lagi semoga tetap berkembang app yesdok ini😊😊",5,0.0,0.0,Positive,"aplikasi bagus,ada promonya lagi semoga tetap berkembang app yesdok ini😊😊"
"aplikasi yg bagus, kita dapat langsung berkonsultasi dg dokter",5,0.0,0.0,Positive,"aplikasi yg bagus, kita dapat langsung berkonsultasi dg dokter"
"aplikasinya sangat keren bagi saya deh, sumapah bagus bangat nih",5,0.0,0.0,Positive,"aplikasinya sangat keren bagi saya deh, sumapah bagus bangat nih"
"aplikasinya sangat membatu saya sekali, god job lah",5,0.0,0.0,Positive,"aplikasinya sangat membatu saya sekali, god job lah"
aplikasinya sangat membantu bagi saya,5,0.0,0.0,Positive,aplikasinya sangat membantu bagi saya
"aplikasi yang sangat membantu, dengan aplikasi ini sangat mudah untuk berkonsultasi dengan dokter",5,0.0,0.0,Positive,"aplikasi yang sangat membantu, dengan aplikasi ini sangat mudah untuk berkonsultasi dengan dokter"
aplikasi yang menarik dan bagus,5,0.0,0.0,Positive,aplikasi yang menarik dan bagus
aplikasi yang sangat bermanfaat,5,0.0,0.0,Positive,aplikasi yang sangat bermanfaat
aplikasi bagus saya kasih bintang 5,5,0.0,0.0,Positive,aplikasi bagus saya kasih bintang 5
yesdok sangat membantu sekali 👍🤗,5,0.0,0.0,Positive,yesdok sangat membantu sekali 👍🤗
membantu konsultasi dan memudahkan kita. lebih efisien,4,0.0,0.0,Positive,membantu konsultasi dan memudahkan kita. lebih efisien
terimakasih akhirnya ketemu juga aplikasi yang dapat membantu keluhan medis saya menjadi lebih mudah disampaikan kepada tenaga ahli dan profeaional dibidang kedokteran,5,0.0,0.0,Positive,terimakasih akhirnya ketemu juga aplikasi yang dapat membantu keluhan medis saya menjadi lebih mudah disampaikan kepada tenaga ahli dan profeaional dibidang kedokteran
bagus se sekali mnfaatnya,5,0.0,0.0,Positive,bagus se sekali mnfaatnya
aplikasi bagus dan mudah di pakai hidup sehat masa kini,5,0.0,0.0,Positive,aplikasi bagus dan mudah di pakai hidup sehat masa kini
aplikasi nya sangat membantu untuk konsultasi dengan dokter online,5,0.0,0.0,Positive,aplikasi nya sangat membantu untuk konsultasi dengan dokter online
aplikasi yang bermanfaat untuk info kesehatan...,5,0.0,0.0,Positive,aplikasi yang bermanfaat untuk info kesehatan...
sangat membantu,5,0.0,0.0,Positive,sangat membantu
mantapo jiwa,5,0.0,0.0,Positive,mantapo jiwa
bagus aplikasi membantu pada saat orang tua saya sakit... walaupun hasil rekomendasi dari aplikas. tapi bagus banget saya suka,5,0.0,0.0,Positive,bagus aplikasi membantu pada saat orang tua saya sakit... walaupun hasil rekomendasi dari aplikas. tapi bagus banget saya suka
😊,5,0.0,0.0,Positive,😊
aplikasi nya sangat membantu,5,0.0,0.0,Positive,aplikasi nya sangat membantu
aplikasi ini sangat membantu untuk yang ingin konsultasi kesehatan dengan dokter tanpa mendatangi rumah sakit / klinik.,5,0.0,0.0,Positive,aplikasi ini sangat membantu untuk yang ingin konsultasi kesehatan dengan dokter tanpa mendatangi rumah sakit / klinik.
"terimakasih yesdok atas konsultasinya, apk mantul....",5,0.0,0.0,Positive,"terimakasih yesdok atas konsultasinya, apk mantul...."
sangat membantu untuk kesehatan,5,0.0,0.0,Positive,sangat membantu untuk kesehatan
nice aplikasi,5,0.6,1.0,Positive,nice aplikasi
sangat membantu,5,0.0,0.0,Positive,sangat membantu
aplikasi nya bagus banget deh. cocok buat kita periksa kesehatan secara rutin,5,0.0,0.0,Positive,aplikasi nya bagus banget deh. cocok buat kita periksa kesehatan secara rutin
aplikasi ini sangat membantu untuk masyarakat,5,0.0,0.0,Positive,aplikasi ini sangat membantu untuk masyarakat
sangat menarik,5,0.0,0.0,Positive,sangat menarik
