content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
good apps,5,0.7,0.6000000000000001,Positive,good apps
sebaiknya konsultasi dlu aja dsni. berguna banget pokonya. terima kasih yesdok,5,0.0,0.0,Positive,sebaiknya konsultasi dlu aja dsni. berguna banget pokonya. terima kasih yesdok
mantap aplikasinya sangat membantu konsultasi pada ahlinya,5,0.0,0.0,Positive,mantap aplikasinya sangat membantu konsultasi pada ahlinya
aplikasi yang sangat membantu untuk konsultasi,5,0.0,0.0,Positive,aplikasi yang sangat membantu untuk konsultasi
nice apk...,5,0.6,1.0,Positive,nice apk...
this great and helpful apps.. you can consultation about your healt with easy..,3,0.6166666666666667,0.7916666666666667,Neutral,this great and helpful apps.. you can consultation about your healt with easy..
"keren, bisa konsultasi kesehatan kapanpun dimanapun",5,0.0,0.0,Positive,"keren, bisa konsultasi kesehatan kapanpun dimanapun"
"aplikasi recomended kalau kita lagi sedang dalam tugas dinas keluar kota, seblum ke dokter atau apotek kuta bs chit chat langsung dengan dokter ahli nya yesdok, yuk coba download n kamu bs tau sndri hasil nya setelah install",5,0.0,0.0,Positive,"aplikasi recomended kalau kita lagi sedang dalam tugas dinas keluar kota, seblum ke dokter atau apotek kuta bs chit chat langsung dengan dokter ahli nya yesdok, yuk coba download n kamu bs tau sndri hasil nya setelah install"
aplikasi yg bisa lgs sering tentang kesehatan jadi ga ribet keluar .kelren..,5,0.0,0.0,Positive,aplikasi yg bisa lgs sering tentang kesehatan jadi ga ribet keluar .kelren..
aplikasi ini sangat memudahkan dalam konsultasi ke dokter,5,0.0,0.0,Positive,aplikasi ini sangat memudahkan dalam konsultasi ke dokter
aplikasinya sangat bagus dan membantu👍🏻,5,0.0,0.0,Positive,aplikasinya sangat bagus dan membantu👍🏻
sangat bermanfaat.. berguna bagi kesehatan saya,5,0.0,0.0,Positive,sangat bermanfaat.. berguna bagi kesehatan saya
sangat baik.. berguna untuk mengecek kesehatan,5,0.0,0.0,Positive,sangat baik.. berguna untuk mengecek kesehatan
"wow, it's great app. e-health app that amazing. so easy to use and simple. good job!",5,0.4680555555555556,0.7400793650793651,Positive,"wow, it's great app. e-health app that amazing. so easy to use and simple. good job!"
aplikasi ini sangat membantu.. cocok untuk check kesehayan saya,5,0.0,0.0,Positive,aplikasi ini sangat membantu.. cocok untuk check kesehayan saya
sangat bermanfaat...,5,0.0,0.0,Positive,sangat bermanfaat...
yesdok sangat membantu untuk konsultasi permasalahan kesehatan,5,0.0,0.0,Positive,yesdok sangat membantu untuk konsultasi permasalahan kesehatan
aplikasi ini sangat membantu terkait konsultasi kesehatan,5,0.0,0.0,Positive,aplikasi ini sangat membantu terkait konsultasi kesehatan
"sangat bagus aplikasi ini untuk konsultasi , dokter nya juga ramah ramah",5,0.0,0.0,Positive,"sangat bagus aplikasi ini untuk konsultasi , dokter nya juga ramah ramah"
sangat membantu,5,0.0,0.0,Positive,sangat membantu
"aplikasi sangat menguntungkan , tidam perlu ke rumah sakit untuk konsultasi",5,0.0,0.0,Positive,"aplikasi sangat menguntungkan , tidam perlu ke rumah sakit untuk konsultasi"
aplikasi yang sangat membantu dan bagus,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan bagus
wah bagus nih. jadi bisa konsultasi langsung dengan dokter,5,0.0,0.0,Positive,wah bagus nih. jadi bisa konsultasi langsung dengan dokter
wah bagus ni aplikasinya. jadi bisa konsultasi langsung dengan dokter,5,0.0,0.0,Positive,wah bagus ni aplikasinya. jadi bisa konsultasi langsung dengan dokter
"bermanfaat banget nih, thanks yesdok 🙏",5,0.2,0.2,Positive,"bermanfaat banget nih, thanks yesdok 🙏"
aplikasi nya membantu...,5,0.0,0.0,Positive,aplikasi nya membantu...
aplikasi ini sangat membantu,5,0.0,0.0,Positive,aplikasi ini sangat membantu
aplikasi menarik. bisa konsultasi langsung ke dokter. cocok untuk anak rantauuu....,5,0.0,0.0,Positive,aplikasi menarik. bisa konsultasi langsung ke dokter. cocok untuk anak rantauuu....
trimakasih aplikasi yesdok yg banyak membatu saya dalam hal konsultasi kesehatan.,5,0.0,0.0,Positive,trimakasih aplikasi yesdok yg banyak membatu saya dalam hal konsultasi kesehatan.
aplikasi yg bermanfaat bagi saya untuk konsultasi kesehatan.,5,0.0,0.0,Positive,aplikasi yg bermanfaat bagi saya untuk konsultasi kesehatan.
mantap. sangat membantu saya dalam konsultasi kesehatan. sukses selalu aplikasi yesdok,5,0.0,0.0,Positive,mantap. sangat membantu saya dalam konsultasi kesehatan. sukses selalu aplikasi yesdok
"aplikasi ini bagus banget, bisa membantu kita konsultasi sama dokter spesialis tanpa harus bayar mahal2, cobai dehh... terimakasih yesdok",5,0.0,0.0,Positive,"aplikasi ini bagus banget, bisa membantu kita konsultasi sama dokter spesialis tanpa harus bayar mahal2, cobai dehh... terimakasih yesdok"
aplikasi ini sangat membantu memberikan info info bermanfaat dan memudahkan untuk konsultasi dengan dokter tanpa harus pergi ke rumah sakit.,5,0.0,0.0,Positive,aplikasi ini sangat membantu memberikan info info bermanfaat dan memudahkan untuk konsultasi dengan dokter tanpa harus pergi ke rumah sakit.
"yesdok aplikasi kesehatan yang lengkap. selain bisa konsultasi ke dokter, ada berbagai artikel kesehatan yang menarik dan bermanfaat.",5,0.0,0.0,Positive,"yesdok aplikasi kesehatan yang lengkap. selain bisa konsultasi ke dokter, ada berbagai artikel kesehatan yang menarik dan bermanfaat."
"aplikasi yang sangat membantu, gapake ribet suka banget thankyou yesdok",5,0.0,0.0,Positive,"aplikasi yang sangat membantu, gapake ribet suka banget thankyou yesdok"
app keren♥️♥️,5,0.0,0.0,Positive,app keren♥️♥️
aplikasi yang recommended 👍👍👍,5,0.0,0.0,Positive,aplikasi yang recommended 👍👍👍
aplikasi ciamik👍👍,5,0.0,0.0,Positive,aplikasi ciamik👍👍
kedokter nggak perlu ngantri 👍👍,5,0.0,0.0,Positive,kedokter nggak perlu ngantri 👍👍
aplikasi mantap👍👍,5,0.0,0.0,Positive,aplikasi mantap👍👍
aplikasinya bagus. sangat bermanfaat!,5,0.0,0.0,Positive,aplikasinya bagus. sangat bermanfaat!
aplikasi memudahkan konsultasi dengan dokter👍👍,5,0.0,0.0,Positive,aplikasi memudahkan konsultasi dengan dokter👍👍
aplikasi kerenn ada promonya pula👍👍,5,0.0,0.0,Positive,aplikasi kerenn ada promonya pula👍👍
aplikasi bagus 👍👍,5,0.0,0.0,Positive,aplikasi bagus 👍👍
kini bisa konsultasi tanpa ribet👍👍,5,0.0,0.0,Positive,kini bisa konsultasi tanpa ribet👍👍
keren ya,5,0.0,0.0,Positive,keren ya
"app bagus,banyak promonya juga 👍👍",5,0.0,0.0,Positive,"app bagus,banyak promonya juga 👍👍"
membantu saya untuk berkonsultasi masalah kesehatan kapanpun. bisa utk beli obat dr resep dokter,5,0.0,0.0,Positive,membantu saya untuk berkonsultasi masalah kesehatan kapanpun. bisa utk beli obat dr resep dokter
good job!,5,0.875,0.6000000000000001,Positive,good job!
"sangat berguna sekali, smoga semakin maju",5,0.0,0.0,Positive,"sangat berguna sekali, smoga semakin maju"
"aplikasi yg sngat membantu, di jaman era digital terima kasih",5,0.0,0.0,Positive,"aplikasi yg sngat membantu, di jaman era digital terima kasih"
pelayanannya baik. responnya juga cepat,5,0.0,0.0,Positive,pelayanannya baik. responnya juga cepat
good app,5,0.7,0.6000000000000001,Positive,good app
sangat membantu,5,0.0,0.0,Positive,sangat membantu
great app must download,5,0.8,0.75,Positive,great app must download
"sangat membantu, tidak perlu antri ke rumah sakit bila ingin konsultasi masalah kesehatan.. good jobs..",5,0.7,0.6000000000000001,Positive,"sangat membantu, tidak perlu antri ke rumah sakit bila ingin konsultasi masalah kesehatan.. good jobs.."
very useful but we have to update continously,5,0.39,0.0,Positive,very useful but we have to update continously
aplikasi keren,5,0.0,0.0,Positive,aplikasi keren
sangat membantu. dan tepat sasaran sesuai yang dikonsultasikan,5,0.0,0.0,Positive,sangat membantu. dan tepat sasaran sesuai yang dikonsultasikan
sangat membantu. bisa langsung konsultasi dengan dokter tanpa harus tatap muka langsung.,5,0.0,0.0,Positive,sangat membantu. bisa langsung konsultasi dengan dokter tanpa harus tatap muka langsung.
gw cinta aplikasi ini,5,0.0,0.0,Positive,gw cinta aplikasi ini
"bagus, dokternya ramah.",5,0.0,0.0,Positive,"bagus, dokternya ramah."
sangat membantu....aplikasi yang sngat berguna,5,0.0,0.0,Positive,sangat membantu....aplikasi yang sngat berguna
aplikasi bagus,5,0.0,0.0,Positive,aplikasi bagus
"aplikasi yang bagus, untuk menjaga kesehatan dan kita gak perlu ke dokter kalo emang gak urgent. bisa tanya2 di sini. gak perlu macet2an di jalan pas lagi flu atau sakit yang ringan.",5,0.0,0.0,Positive,"aplikasi yang bagus, untuk menjaga kesehatan dan kita gak perlu ke dokter kalo emang gak urgent. bisa tanya2 di sini. gak perlu macet2an di jalan pas lagi flu atau sakit yang ringan."
"sangat membantu sekali, konsultasi jd lebih mudah, nice app",5,0.6,1.0,Positive,"sangat membantu sekali, konsultasi jd lebih mudah, nice app"
"aplikasinya sayang bangus dan sangat membantu, serta analisanya juga tepat, bagus banget,terbaik lah aplikasi ini",5,0.0,0.0,Positive,"aplikasinya sayang bangus dan sangat membantu, serta analisanya juga tepat, bagus banget,terbaik lah aplikasi ini"
good,5,0.7,0.6000000000000001,Positive,good
wah ... sekarang saya gk usah susah2 ngantri lagi untuk konsul sama dokter ... langsung dlam genggaman,5,0.0,0.0,Positive,wah ... sekarang saya gk usah susah2 ngantri lagi untuk konsul sama dokter ... langsung dlam genggaman
"sangat membantu, aplikasi mudah dimengerti..pokoknya top deh..",5,0.5,0.5,Positive,"sangat membantu, aplikasi mudah dimengerti..pokoknya top deh.."
apps ini sangat membantu saya dalam hal kesehatan 👍👍,5,0.0,0.0,Positive,apps ini sangat membantu saya dalam hal kesehatan 👍👍
aplikasi yg sangat bermanfaat untuk kita yg membutuhkan informasi kesehatan,5,0.0,0.0,Positive,aplikasi yg sangat bermanfaat untuk kita yg membutuhkan informasi kesehatan
aplikasi yg sangat bermanfaat untuk kita yg membutuhkan informasi kesehatan,5,0.0,0.0,Positive,aplikasi yg sangat bermanfaat untuk kita yg membutuhkan informasi kesehatan
mantap jd lebih tau mana yg aman,5,0.0,0.0,Positive,mantap jd lebih tau mana yg aman
aplikasinya sangat membantu,5,0.0,0.0,Positive,aplikasinya sangat membantu
wah menarik! bisa konsultasi video call dengan dokter langsung.,5,0.0,0.0,Positive,wah menarik! bisa konsultasi video call dengan dokter langsung.
this app really helpful to learn and consule with doctor.,5,0.2,0.2,Positive,this app really helpful to learn and consule with doctor.
aplikasi ini sangat membantu guna mengecek kesehatan dan pokoknya the best deh aplikasi ini,5,1.0,0.3,Positive,aplikasi ini sangat membantu guna mengecek kesehatan dan pokoknya the best deh aplikasi ini
saya kuliah di jurusan kedokteran aplikasinya bagus dan bermanfaat,5,0.0,0.0,Positive,saya kuliah di jurusan kedokteran aplikasinya bagus dan bermanfaat
sangat membantu kehidupan saya,5,0.0,0.0,Positive,sangat membantu kehidupan saya
aplikasi yang sangat membantu terutama bagi kita yang ingin mengetahui tentang kesehatan. aplikasi ini sangat membantu agar kita tidak menjadi self-diagnosed karena ada 24hr doctor on demand.,5,0.0,0.0,Positive,aplikasi yang sangat membantu terutama bagi kita yang ingin mengetahui tentang kesehatan. aplikasi ini sangat membantu agar kita tidak menjadi self-diagnosed karena ada 24hr doctor on demand.
aplikasi ini sangat membantu!,5,0.0,0.0,Positive,aplikasi ini sangat membantu!
good....,5,0.7,0.6000000000000001,Positive,good....
aplikasi yg sangat berguna buat saya,5,0.0,0.0,Positive,aplikasi yg sangat berguna buat saya
aplikasi yg sangat berguna buat saya,5,0.0,0.0,Positive,aplikasi yg sangat berguna buat saya
"aplikasi yang berguna, kita dapat berkonsultasi kesehatan secara online dan mudah",5,0.0,0.0,Positive,"aplikasi yang berguna, kita dapat berkonsultasi kesehatan secara online dan mudah"
"saya mendapat rekomendasi aplikasi ini dari keluarga saya. aplikasi ini sangat membantu saya, saya juga dengan mudah berkonsultasi dengan dokter tanpa harus pergi ke rumah sakit.",5,0.0,0.0,Positive,"saya mendapat rekomendasi aplikasi ini dari keluarga saya. aplikasi ini sangat membantu saya, saya juga dengan mudah berkonsultasi dengan dokter tanpa harus pergi ke rumah sakit."
"aplikasi yg sangat bermanfaat dan membantu, thanks yesdok",5,0.2,0.2,Positive,"aplikasi yg sangat bermanfaat dan membantu, thanks yesdok"
aplikasinya sangat membantu.,5,0.0,0.0,Positive,aplikasinya sangat membantu.
aplikasi bagus memudahkan konsultasi kedokter tanpa harus keluar rumah,5,0.0,0.0,Positive,aplikasi bagus memudahkan konsultasi kedokter tanpa harus keluar rumah
"bagus banget aplikasinya, bisa konsultasi gratis",5,0.0,0.0,Positive,"bagus banget aplikasinya, bisa konsultasi gratis"
aplikasi yang sangat membantu untuk konsultasi,5,0.0,0.0,Positive,aplikasi yang sangat membantu untuk konsultasi
aplikasi e-health yang sangat simple dan memudahkan pengguna untuk konsultasi dengan dokter. saya disarankan oleh dokter di rumah sakit dan saya cukup puas dengan layanan di yesdok. banyak promo untuk layanan konsultasi. harganya juga terjangkau. cocok untuk kita yang tidak sempat datang ke rumah sakit/ dokter secara langsung. thanks yesdok. recommended app.👍,5,0.1,0.2785714285714286,Positive,aplikasi e-health yang sangat simple dan memudahkan pengguna untuk konsultasi dengan dokter. saya disarankan oleh dokter di rumah sakit dan saya cukup puas dengan layanan di yesdok. banyak promo untuk layanan konsultasi. harganya juga terjangkau. cocok untuk kita yang tidak sempat datang ke rumah sakit/ dokter secara langsung. thanks yesdok. recommended app.👍
"sangat mudah mulai dari registrasi dan digunakan apalagi banyak promo yang membuat konsultasi menjadi lebih hemat. dengan aplikasi yesdok, buat sehat ga perlu mahal.",5,0.0,0.0,Positive,"sangat mudah mulai dari registrasi dan digunakan apalagi banyak promo yang membuat konsultasi menjadi lebih hemat. dengan aplikasi yesdok, buat sehat ga perlu mahal."
aplikasi ini sangatlah membantu saya yang malas bertemu dokter secara langsung,5,0.0,0.0,Positive,aplikasi ini sangatlah membantu saya yang malas bertemu dokter secara langsung
nice app,5,0.6,1.0,Positive,nice app
"dengan app yesdok kita mudah untuk berkonsultasi secara pribadi dan sangat membantu, disamping dengan adanya yesdok kita mendapat penjelasan dari masalah kesehatan secara detail meliputi cara mengatasi dan pencegahannya.",5,0.0,0.0,Positive,"dengan app yesdok kita mudah untuk berkonsultasi secara pribadi dan sangat membantu, disamping dengan adanya yesdok kita mendapat penjelasan dari masalah kesehatan secara detail meliputi cara mengatasi dan pencegahannya."
"aplikasi sangat membantu buat para pasien, dokternya ahli segalanya, ditanya apa saja bisa mantapp, terima kasih yesdok aplikasi mantap betull",5,0.0,0.0,Positive,"aplikasi sangat membantu buat para pasien, dokternya ahli segalanya, ditanya apa saja bisa mantapp, terima kasih yesdok aplikasi mantap betull"
keren dan mudah,5,0.0,0.0,Positive,keren dan mudah
"sebuah tertobosan baru yang mempermudah kita jika ingin konsultasi dengan ahli medis, kapanpun, dan dimanapun, terbaik!.",5,0.0,0.0,Positive,"sebuah tertobosan baru yang mempermudah kita jika ingin konsultasi dengan ahli medis, kapanpun, dan dimanapun, terbaik!."
big agent,5,0.0,0.1,Positive,big agent
aplikasi kesehatan yang sangat bermanfaat:),5,0.5,1.0,Positive,aplikasi kesehatan yang sangat bermanfaat:)
"sangat membantu dengan adanya aplikasi yesdok ini, bisa berkonsultasi secata gratis .",5,0.0,0.0,Positive,"sangat membantu dengan adanya aplikasi yesdok ini, bisa berkonsultasi secata gratis ."
wah. sekarang dokter pun bisa secara online ya. maju terus aplikasi yesdok. mantap,5,0.0,0.0,Positive,wah. sekarang dokter pun bisa secara online ya. maju terus aplikasi yesdok. mantap
"lewat aplikasi ini saya bisa membuat diri saya lebih mengerti nilai kehidupan, khususnya dalam kesehatan, info infonya di kemas secara menarik, terbaiq..",5,0.0,0.0,Positive,"lewat aplikasi ini saya bisa membuat diri saya lebih mengerti nilai kehidupan, khususnya dalam kesehatan, info infonya di kemas secara menarik, terbaiq.."
"aplikasi keren, sekarang mau konsultasi ke dokter secara langsung tinggal buka aplikasinya langsung deh",5,0.0,0.0,Positive,"aplikasi keren, sekarang mau konsultasi ke dokter secara langsung tinggal buka aplikasinya langsung deh"
this apps helps us to contact the doctor,5,0.0,0.0,Positive,this apps helps us to contact the doctor
aplikasi yang sangat berguna dan dapat dipakai untuk keperluan konsultasi medis,5,0.0,0.0,Positive,aplikasi yang sangat berguna dan dapat dipakai untuk keperluan konsultasi medis
aplikasi sangat membantu dan respon para dokter sangat cepat.,5,0.0,0.0,Positive,aplikasi sangat membantu dan respon para dokter sangat cepat.
"aplikasinya sangat bermanfaat, sangat mudah digunakan",5,0.0,0.0,Positive,"aplikasinya sangat bermanfaat, sangat mudah digunakan"
"aplikasi yg bagus, sangat bermanfaat ... thanks yesdok!",5,0.25,0.2,Positive,"aplikasi yg bagus, sangat bermanfaat ... thanks yesdok!"
pakai yesdok mau konsultasi ke dokter gampang. dilayani selama 24 jam. terima kasih yesdok,5,0.0,0.0,Positive,pakai yesdok mau konsultasi ke dokter gampang. dilayani selama 24 jam. terima kasih yesdok
aplikasi yang sangat membantu masalah kesehatan tanpa ribet,5,0.0,0.0,Positive,aplikasi yang sangat membantu masalah kesehatan tanpa ribet
"good aplication!! membantu banget ni,untuk informasi kesehatan yg terpercaya",5,1.0,0.6000000000000001,Positive,"good aplication!! membantu banget ni,untuk informasi kesehatan yg terpercaya"
"thank you, sangat membatu dalam kondisi terdesak :)",5,0.5,1.0,Positive,"thank you, sangat membatu dalam kondisi terdesak :)"
"aplikasinya user friendly, sangat membantu untuk situasi darurat",5,0.375,0.5,Positive,"aplikasinya user friendly, sangat membantu untuk situasi darurat"
good application for conculting all about heathy,5,0.7,0.6000000000000001,Positive,good application for conculting all about heathy
"helpful health application, easier way to reach doctor.",5,0.0,0.0,Positive,"helpful health application, easier way to reach doctor."
sangat membantu karena adanya fitur konsultasi,5,0.0,0.0,Positive,sangat membantu karena adanya fitur konsultasi
"aplikasi ini sangat membantu saya dalam mencari solusi dari sebuah masalah kesehatan,terimakasih yesdok",5,0.0,0.0,Positive,"aplikasi ini sangat membantu saya dalam mencari solusi dari sebuah masalah kesehatan,terimakasih yesdok"
"aplikasi yang sangat membantu sekali untuk mendapatkan konsultasi dokter, mudah di gunakan.",5,0.0,0.0,Positive,"aplikasi yang sangat membantu sekali untuk mendapatkan konsultasi dokter, mudah di gunakan."
"aplikasi ini sangat membantu, soalnya kita tidak perlu susah2 lagi pergi ke rs atau puskesmas hanya untuk konsultasi soal kesehatan. kita juga bisa tanya kapanpun dimanapun kita berada. apps yang sangat bermanfaat.",5,0.0,0.0,Positive,"aplikasi ini sangat membantu, soalnya kita tidak perlu susah2 lagi pergi ke rs atau puskesmas hanya untuk konsultasi soal kesehatan. kita juga bisa tanya kapanpun dimanapun kita berada. apps yang sangat bermanfaat."
sangat membantu dalam.cek kesehatan badan saya:),5,0.5,1.0,Positive,sangat membantu dalam.cek kesehatan badan saya:)
"yesdok, mantap aplikasi yang sangat membantu untuk konsultasi kesehatan. tinggal klik-klik saja kita dapat berkonsultasi kesehatan. keren, sukses terus",5,0.0,0.0,Positive,"yesdok, mantap aplikasi yang sangat membantu untuk konsultasi kesehatan. tinggal klik-klik saja kita dapat berkonsultasi kesehatan. keren, sukses terus"
wow amazingg,5,0.1,1.0,Positive,wow amazingg
"berguna sekali, terutama jika malas ke klinik",5,0.0,0.0,Positive,"berguna sekali, terutama jika malas ke klinik"
aplikasi bagus yang mempermudah konsultasi dengan dokter,5,0.0,0.0,Positive,aplikasi bagus yang mempermudah konsultasi dengan dokter
great app.. everything you can ask and you get coin to win samsung mobile or at least free consultation. very useful for me and my kids.,5,0.41800000000000004,0.4699999999999999,Positive,great app.. everything you can ask and you get coin to win samsung mobile or at least free consultation. very useful for me and my kids.
mudah digunakan,4,0.0,0.0,Positive,mudah digunakan
"terbaik, konsul bisa langsung di manapun tanpa tatap muka langsung",5,0.0,0.0,Positive,"terbaik, konsul bisa langsung di manapun tanpa tatap muka langsung"
"sangat bagus, membantu dalam konsultasi kesehatan",5,0.0,0.0,Positive,"sangat bagus, membantu dalam konsultasi kesehatan"
"bagus sekali aplikasi yesdok ini, kita bs langsung komunikasi by video call dgn dokternya, recommend deh ,",5,0.0,0.0,Positive,"bagus sekali aplikasi yesdok ini, kita bs langsung komunikasi by video call dgn dokternya, recommend deh ,"
aplikasi yg sangat berguna dengan antar muka yg mudah,5,0.0,0.0,Positive,aplikasi yg sangat berguna dengan antar muka yg mudah
"sangat membantu bagi saya dalam berkonsultasi dan mudah digunakan, respon dokter sangat baik.",5,0.0,0.0,Positive,"sangat membantu bagi saya dalam berkonsultasi dan mudah digunakan, respon dokter sangat baik."
berguna banget buat yang curious tentang kesehatan,5,-0.1,1.0,Positive,berguna banget buat yang curious tentang kesehatan
"usefull banget, lumayan buat nambah-nambah jajan. wajib dicoba",5,0.0,0.0,Positive,"usefull banget, lumayan buat nambah-nambah jajan. wajib dicoba"
aplikasi ok sangat bermanfaat sekali,5,0.5,0.5,Positive,aplikasi ok sangat bermanfaat sekali
sangat berguna bagi saya,5,0.0,0.0,Positive,sangat berguna bagi saya
nice apps,5,0.6,1.0,Positive,nice apps
"sangat bagus, bisa lebih baik dari yang lain",5,0.0,0.0,Positive,"sangat bagus, bisa lebih baik dari yang lain"
applikasi yang siap membantu dan sangat bermanfaat. thanks yesdok!,5,0.25,0.2,Positive,applikasi yang siap membantu dan sangat bermanfaat. thanks yesdok!
membantu banget!! so far sangat puas dengan aplikasi ini,5,0.1,1.0,Positive,membantu banget!! so far sangat puas dengan aplikasi ini
lancar. nice pokonya,5,0.6,1.0,Positive,lancar. nice pokonya
nice,5,0.6,1.0,Positive,nice
good!! sangat berguna,5,1.0,0.6000000000000001,Positive,good!! sangat berguna
aplikasi yang sangat berguna,5,0.0,0.0,Positive,aplikasi yang sangat berguna
aplikasi yg sangat membantu untuk konsultasi.. terima kasih.. sukses terus ya,5,0.0,0.0,Positive,aplikasi yg sangat membantu untuk konsultasi.. terima kasih.. sukses terus ya
konsultasi kesehatan jadi lbh mudah 👍,5,0.0,0.0,Positive,konsultasi kesehatan jadi lbh mudah 👍
good for health!!!,5,1.0,0.6000000000000001,Positive,good for health!!!
"aplikasi yang sangat berguna, dan mudah digunakan.",5,0.0,0.0,Positive,"aplikasi yang sangat berguna, dan mudah digunakan."
memiliki artikel kesehatan yang bagus untuk di baca dan cocok untuk kehidupan sehari-hari,5,0.0,0.0,Positive,memiliki artikel kesehatan yang bagus untuk di baca dan cocok untuk kehidupan sehari-hari
memudahkan untuk konsultasi dokter dan banyak artikel yang sangat bermanfaat,5,0.0,0.0,Positive,memudahkan untuk konsultasi dokter dan banyak artikel yang sangat bermanfaat
"mudah untuk konsultasi kesehatan, cocok untuk saya yang anak kostan",5,0.0,0.0,Positive,"mudah untuk konsultasi kesehatan, cocok untuk saya yang anak kostan"
aplikasi yang sangat membantu dan penggunaan yang mudah dan gampang di mengerti.topp,5,0.0,0.0,Positive,aplikasi yang sangat membantu dan penggunaan yang mudah dan gampang di mengerti.topp
sangat membantu ketika dalam masa masa sulit,5,0.0,0.0,Positive,sangat membantu ketika dalam masa masa sulit
great app tapi masih banyak update- update,5,0.8,0.75,Positive,great app tapi masih banyak update- update
aplikasi yg bermanfaat dan sangat membantu banyak orang yg membutuhkan informasi kesehatan dan kecepatan penanganan penyakit yg harus dialami. terimakasih,5,0.0,0.0,Positive,aplikasi yg bermanfaat dan sangat membantu banyak orang yg membutuhkan informasi kesehatan dan kecepatan penanganan penyakit yg harus dialami. terimakasih
"keren dah apalikasinya bisa video call sama dokter, gak pake ngantri nunggu dipanggil",5,0.0,0.0,Positive,"keren dah apalikasinya bisa video call sama dokter, gak pake ngantri nunggu dipanggil"
great artikel for health and knowledge about science in department of hospital,5,0.8,0.75,Positive,great artikel for health and knowledge about science in department of hospital
good app,5,0.7,0.6000000000000001,Positive,good app
aplikasi yang bermanfaat banget. daftar langsung bisa dapat konsultasi gratis 2 kali.,5,0.0,0.0,Positive,aplikasi yang bermanfaat banget. daftar langsung bisa dapat konsultasi gratis 2 kali.
"great app - nice . easy to use! dibanding app serupa , dokter disini lebih ramah 😊😊",5,0.6472222222222223,0.8611111111111112,Positive,"great app - nice . easy to use! dibanding app serupa , dokter disini lebih ramah 😊😊"
aplikasi yang bagus untuk memudahkan konsultasi dengan dokter tanpa harus mengantri,5,0.0,0.0,Positive,aplikasi yang bagus untuk memudahkan konsultasi dengan dokter tanpa harus mengantri
ini adalah aplikasi yang sangat luar biasa dimana seseorang dapat berkonsultasi kesehatan kepada dokter.,5,0.0,0.0,Positive,ini adalah aplikasi yang sangat luar biasa dimana seseorang dapat berkonsultasi kesehatan kepada dokter.
aplikasi yang sangat memudahkan bagi orang yang masih bingung dan ingin bertanya mengenai kesehatannya,5,0.0,0.0,Positive,aplikasi yang sangat memudahkan bagi orang yang masih bingung dan ingin bertanya mengenai kesehatannya
this apps is very useful for your health problem👍,5,0.39,0.0,Positive,this apps is very useful for your health problem👍
great aps ! like having my own personal doctor :),5,0.525,0.7625,Positive,great aps ! like having my own personal doctor :)
aplikasi ini sangat membantu saya dalam hal keluhan2 kesehatan saya ... terimakasih yesdok 😀,5,0.0,0.0,Positive,aplikasi ini sangat membantu saya dalam hal keluhan2 kesehatan saya ... terimakasih yesdok 😀
bisa buat konsultasi dengan dokter asli dong😍,5,0.0,0.0,Positive,bisa buat konsultasi dengan dokter asli dong😍
"aplikasinya sangat membantu , terutama di bidang konsultasi kesehatan , jadi kita ngga usah susah susah ke rumah sakit buat konsultasi. langsung dari aplikasi yesdok sudah istimewa .",5,0.0,0.0,Positive,"aplikasinya sangat membantu , terutama di bidang konsultasi kesehatan , jadi kita ngga usah susah susah ke rumah sakit buat konsultasi. langsung dari aplikasi yesdok sudah istimewa ."
"aplikasi yang sangat berguna, bisa buat konsultasi dengan dokter👏",5,0.0,0.0,Positive,"aplikasi yang sangat berguna, bisa buat konsultasi dengan dokter👏"
great app,5,0.8,0.75,Positive,great app
aplikasi yg sangat penting dan berguna bagi semua orang...,5,0.0,0.0,Positive,aplikasi yg sangat penting dan berguna bagi semua orang...
mudah dipahami dan responnya cukup tanggap,5,0.0,0.0,Positive,mudah dipahami dan responnya cukup tanggap
cukup sederhana dan mudah untuk dipahami.,5,0.0,0.0,Positive,cukup sederhana dan mudah untuk dipahami.
mantap banget. hanya dengan aplikasi kita bisa berkonsultasi dengan dokter. wajib didownload!!,5,0.0,0.0,Positive,mantap banget. hanya dengan aplikasi kita bisa berkonsultasi dengan dokter. wajib didownload!!
wow aplikasi yang keren banget. kita bisa berkonsultasi dengan dokter hanya melalui aplikasi. mantap betul..,5,0.1,1.0,Positive,wow aplikasi yang keren banget. kita bisa berkonsultasi dengan dokter hanya melalui aplikasi. mantap betul..
"aplikasi konsultasi kesehatan yang menarik, simple dan mudah dalam penggunaannya",5,0.0,0.35714285714285715,Positive,"aplikasi konsultasi kesehatan yang menarik, simple dan mudah dalam penggunaannya"
give a solutions for me all about healty,5,0.0,0.0,Positive,give a solutions for me all about healty
good application,5,0.7,0.6000000000000001,Positive,good application
"bagus, mudah dan cepat",5,0.0,0.0,Positive,"bagus, mudah dan cepat"
aplikasi ini sangat membantu saya tentang kesehatan,5,0.0,0.0,Positive,aplikasi ini sangat membantu saya tentang kesehatan
"aplikasi yang sangat berguna, memudahkan saya untuk konsultasi kesehatan dimana pun",5,0.0,0.0,Positive,"aplikasi yang sangat berguna, memudahkan saya untuk konsultasi kesehatan dimana pun"
